do_file,year,quarter,current_hh,current_ind,computed_hh,computed_ind,match
/Users/Israel/Library/CloudStorage/OneDrive-Personal/IOR/Projects/Y2025/FY25_MEX_MinimumWage/ENOE_PANEL/MEX_2009_ENOE-Q3/MEX_2009_ENOE_V01_M_V06_A_GLD/Programs/MEX_2009_ENOE_V01_M_V06_A_GLD_ALL.do,2009,Q3,105129,394435,103886,395052,no
/Users/Israel/Library/CloudStorage/OneDrive-Personal/IOR/Projects/Y2025/FY25_MEX_MinimumWage/ENOE_PANEL/MEX_2009_ENOE-Q4/MEX_2009_ENOE_V01_M_V06_A_GLD/Programs/MEX_2009_ENOE_V01_M_V06_A_GLD_ALL.do,2009,Q4,105129,394435,104304,396866,no
/Users/Israel/Library/CloudStorage/OneDrive-Personal/IOR/Projects/Y2025/FY25_MEX_MinimumWage/ENOE_PANEL/MEX_2010_ENOE-Q1/MEX_2010_ENOE_V01_M_V06_A_GLD/Programs/MEX_2010_ENOE_V01_M_V06_A_GLD_ALL.do,2010,Q1,104837,399537,104837,399537,yes
/Users/Israel/Library/CloudStorage/OneDrive-Personal/IOR/Projects/Y2025/FY25_MEX_MinimumWage/ENOE_PANEL/MEX_2010_ENOE-Q2/MEX_2010_ENOE_V01_M_V06_A_GLD/Programs/MEX_2010_ENOE_V01_M_V06_A_GLD_ALL.do,2010,Q2,104837,399537,105342,401118,no
/Users/Israel/Library/CloudStorage/OneDrive-Personal/IOR/Projects/Y2025/FY25_MEX_MinimumWage/ENOE_PANEL/MEX_2010_ENOE-Q3/MEX_2010_ENOE_V01_M_V06_A_GLD/Programs/MEX_2010_ENOE_V01_M_V06_A_GLD_ALL.do,2010,Q3,104837,399537,104709,398245,no
/Users/Israel/Library/CloudStorage/OneDrive-Personal/IOR/Projects/Y2025/FY25_MEX_MinimumWage/ENOE_PANEL/MEX_2010_ENOE-Q4/MEX_2010_ENOE_V01_M_V06_A_GLD/Programs/MEX_2010_ENOE_V01_M_V06_A_GLD_ALL.do,2010,Q4,104837,399537,104008,394214,no
/Users/Israel/Library/CloudStorage/OneDrive-Personal/IOR/Projects/Y2025/FY25_MEX_MinimumWage/ENOE_PANEL/MEX_2011_ENOE-Q1/MEX_2011_ENOE_V01_M_V06_A_GLD/Programs/MEX_2011_ENOE_V01_M_V06_A_GLD_ALL.do,2011,Q1,104672,395059,104672,395059,yes
/Users/Israel/Library/CloudStorage/OneDrive-Personal/IOR/Projects/Y2025/FY25_MEX_MinimumWage/ENOE_PANEL/MEX_2011_ENOE-Q2/MEX_2011_ENOE_V01_M_V06_A_GLD/Programs/MEX_2011_ENOE_V01_M_V06_A_GLD_ALL.do,2011,Q2,104672,395059,104843,393886,no
/Users/Israel/Library/CloudStorage/OneDrive-Personal/IOR/Projects/Y2025/FY25_MEX_MinimumWage/ENOE_PANEL/MEX_2011_ENOE-Q3/MEX_2011_ENOE_V01_M_V06_A_GLD/Programs/MEX_2011_ENOE_V01_M_V06_A_GLD_ALL.do,2011,Q3,104672,395059,104490,392685,no
/Users/Israel/Library/CloudStorage/OneDrive-Personal/IOR/Projects/Y2025/FY25_MEX_MinimumWage/ENOE_PANEL/MEX_2011_ENOE-Q4/MEX_2011_ENOE_V01_M_V06_A_GLD/Programs/MEX_2011_ENOE_V01_M_V06_A_GLD_ALL.do,2011,Q4,104672,395059,104497,392383,no
/Users/Israel/Library/CloudStorage/OneDrive-Personal/IOR/Projects/Y2025/FY25_MEX_MinimumWage/ENOE_PANEL/MEX_2012_ENOE-Q1/MEX_2012_ENOE_V01_M_V06_A_GLD/Programs/MEX_2012_ENOE_V01_M_V06_A_GLD_ALL.do,2012,Q1,105129,394435,105129,394435,yes
/Users/Israel/Library/CloudStorage/OneDrive-Personal/IOR/Projects/Y2025/FY25_MEX_MinimumWage/ENOE_PANEL/MEX_2012_ENOE-Q2/MEX_2012_ENOE_V01_M_V06_A_GLD/Programs/MEX_2012_ENOE_V01_M_V06_A_GLD_ALL.do,2012,Q2,105129,394435,105237,393433,no
/Users/Israel/Library/CloudStorage/OneDrive-Personal/IOR/Projects/Y2025/FY25_MEX_MinimumWage/ENOE_PANEL/MEX_2012_ENOE-Q3/MEX_2012_ENOE_V01_M_V06_A_GLD/Programs/MEX_2012_ENOE_V01_M_V06_A_GLD_ALL.do,2012,Q3,105129,394435,104621,390142,no
/Users/Israel/Library/CloudStorage/OneDrive-Personal/IOR/Projects/Y2025/FY25_MEX_MinimumWage/ENOE_PANEL/MEX_2012_ENOE-Q4/MEX_2012_ENOE_V01_M_V06_A_GLD/Programs/MEX_2012_ENOE_V01_M_V06_A_GLD_ALL.do,2012,Q4,105129,394435,103535,385161,no
/Users/Israel/Library/CloudStorage/OneDrive-Personal/IOR/Projects/Y2025/FY25_MEX_MinimumWage/ENOE_PANEL/MEX_2013_ENOE-Q1/MEX_2013_ENOE_V01_M_V06_A_GLD/Programs/MEX_2013_ENOE_V01_M_V06_A_GLD_ALL.do,2013,Q1,103658,385658,103658,385792,no
/Users/Israel/Library/CloudStorage/OneDrive-Personal/IOR/Projects/Y2025/FY25_MEX_MinimumWage/ENOE_PANEL/MEX_2013_ENOE-Q2/MEX_2013_ENOE_V01_M_V06_A_GLD/Programs/MEX_2013_ENOE_V01_M_V06_A_GLD_ALL.do,2013,Q2,103658,385658,103906,386128,no
/Users/Israel/Library/CloudStorage/OneDrive-Personal/IOR/Projects/Y2025/FY25_MEX_MinimumWage/ENOE_PANEL/MEX_2013_ENOE-Q3/MEX_2013_ENOE_V01_M_V06_A_GLD/Programs/MEX_2013_ENOE_V01_M_V06_A_GLD_ALL.do,2013,Q3,103658,385658,104007,386942,no
/Users/Israel/Library/CloudStorage/OneDrive-Personal/IOR/Projects/Y2025/FY25_MEX_MinimumWage/ENOE_PANEL/MEX_2013_ENOE-Q4/MEX_2013_ENOE_V01_M_V06_A_GLD/Programs/MEX_2013_ENOE_V01_M_V06_A_GLD_ALL.do,2013,Q4,103658,385658,105189,393463,no
/Users/Israel/Library/CloudStorage/OneDrive-Personal/IOR/Projects/Y2025/FY25_MEX_MinimumWage/ENOE_PANEL/MEX_2014_ENOE-Q1/MEX_2014_ENOE_V01_M_V06_A_GLD/Programs/MEX_2014_ENOE_V01_M_V06_A_GLD_ALL.do,2014,Q1,106164,396438,106164,396438,yes
/Users/Israel/Library/CloudStorage/OneDrive-Personal/IOR/Projects/Y2025/FY25_MEX_MinimumWage/ENOE_PANEL/MEX_2014_ENOE-Q2/MEX_2014_ENOE_V01_M_V06_A_GLD/Programs/MEX_2014_ENOE_V01_M_V06_A_GLD_ALL.do,2014,Q2,106164,396438,107274,398715,no
/Users/Israel/Library/CloudStorage/OneDrive-Personal/IOR/Projects/Y2025/FY25_MEX_MinimumWage/ENOE_PANEL/MEX_2014_ENOE-Q3/MEX_2014_ENOE_V01_M_V06_A_GLD/Programs/MEX_2014_ENOE_V01_M_V06_A_GLD_ALL.do,2014,Q3,106164,396438,107416,398047,no
/Users/Israel/Library/CloudStorage/OneDrive-Personal/IOR/Projects/Y2025/FY25_MEX_MinimumWage/ENOE_PANEL/MEX_2014_ENOE-Q4/MEX_2014_ENOE_V01_M_V06_A_GLD/Programs/MEX_2014_ENOE_V01_M_V06_A_GLD_ALL.do,2014,Q4,106164,396438,107380,397548,no
/Users/Israel/Library/CloudStorage/OneDrive-Personal/IOR/Projects/Y2025/FY25_MEX_MinimumWage/ENOE_PANEL/MEX_2015_ENOE-Q1/MEX_2015_ENOE_V01_M_V06_A_GLD/Programs/MEX_2015_ENOE_V01_M_V06_A_GLD_ALL.do,2015,Q1,107708,396812,107708,396812,yes
/Users/Israel/Library/CloudStorage/OneDrive-Personal/IOR/Projects/Y2025/FY25_MEX_MinimumWage/ENOE_PANEL/MEX_2015_ENOE-Q2/MEX_2015_ENOE_V01_M_V06_A_GLD/Programs/MEX_2015_ENOE_V01_M_V06_A_GLD_ALL.do,2015,Q2,107708,396812,107960,396739,no
/Users/Israel/Library/CloudStorage/OneDrive-Personal/IOR/Projects/Y2025/FY25_MEX_MinimumWage/ENOE_PANEL/MEX_2015_ENOE-Q3/MEX_2015_ENOE_V01_M_V06_A_GLD/Programs/MEX_2015_ENOE_V01_M_V06_A_GLD_ALL.do,2015,Q3,107708,396812,107481,394139,no
/Users/Israel/Library/CloudStorage/OneDrive-Personal/IOR/Projects/Y2025/FY25_MEX_MinimumWage/ENOE_PANEL/MEX_2015_ENOE-Q4/MEX_2015_ENOE_V01_M_V06_A_GLD/Programs/MEX_2015_ENOE_V01_M_V06_A_GLD_ALL.do,2015,Q4,107708,396812,106931,391824,no
/Users/Israel/Library/CloudStorage/OneDrive-Personal/IOR/Projects/Y2025/FY25_MEX_MinimumWage/ENOE_PANEL/MEX_2016_ENOE-Q1/MEX_2016_ENOE_V01_M_V06_A_GLD/Programs/MEX_2016_ENOE_V01_M_V06_A_GLD_ALL.do,2016,Q1,107030,390065,107030,390065,yes
/Users/Israel/Library/CloudStorage/OneDrive-Personal/IOR/Projects/Y2025/FY25_MEX_MinimumWage/ENOE_PANEL/MEX_2016_ENOE-Q2/MEX_2016_ENOE_V01_M_V06_A_GLD/Programs/MEX_2016_ENOE_V01_M_V06_A_GLD_ALL.do,2016,Q2,107030,390065,107318,390033,no
/Users/Israel/Library/CloudStorage/OneDrive-Personal/IOR/Projects/Y2025/FY25_MEX_MinimumWage/ENOE_PANEL/MEX_2016_ENOE-Q3/MEX_2016_ENOE_V01_M_V06_A_GLD/Programs/MEX_2016_ENOE_V01_M_V06_A_GLD_ALL.do,2016,Q3,107030,390065,106174,383777,no
/Users/Israel/Library/CloudStorage/OneDrive-Personal/IOR/Projects/Y2025/FY25_MEX_MinimumWage/ENOE_PANEL/MEX_2016_ENOE-Q4/MEX_2016_ENOE_V01_M_V06_A_GLD/Programs/MEX_2016_ENOE_V01_M_V06_A_GLD_ALL.do,2016,Q4,107030,390065,106410,384310,no
/Users/Israel/Library/CloudStorage/OneDrive-Personal/IOR/Projects/Y2025/FY25_MEX_MinimumWage/ENOE_PANEL/MEX_2017_ENOE-Q1/MEX_2017_ENOE_V01_M_V06_A_GLD/Programs/MEX_2017_ENOE_V01_M_V06_A_GLD_ALL.do,2017,Q1,106742,384253,106742,384253,yes
/Users/Israel/Library/CloudStorage/OneDrive-Personal/IOR/Projects/Y2025/FY25_MEX_MinimumWage/ENOE_PANEL/MEX_2017_ENOE-Q2/MEX_2017_ENOE_V01_M_V06_A_GLD/Programs/MEX_2017_ENOE_V01_M_V06_A_GLD_ALL.do,2017,Q2,106742,384253,108757,390990,no
/Users/Israel/Library/CloudStorage/OneDrive-Personal/IOR/Projects/Y2025/FY25_MEX_MinimumWage/ENOE_PANEL/MEX_2017_ENOE-Q3/MEX_2017_ENOE_V01_M_V06_A_GLD/Programs/MEX_2017_ENOE_V01_M_V06_A_GLD_ALL.do,2017,Q3,106742,384253,107000,384232,no
/Users/Israel/Library/CloudStorage/OneDrive-Personal/IOR/Projects/Y2025/FY25_MEX_MinimumWage/ENOE_PANEL/MEX_2017_ENOE-Q4/MEX_2017_ENOE_V01_M_V06_A_GLD/Programs/MEX_2017_ENOE_V01_M_V06_A_GLD_ALL.do,2017,Q4,106742,384253,107150,384520,no
/Users/Israel/Library/CloudStorage/OneDrive-Personal/IOR/Projects/Y2025/FY25_MEX_MinimumWage/ENOE_PANEL/MEX_2018_ENOE-Q1/MEX_2018_ENOE_V01_M_V06_A_GLD/Programs/MEX_2018_ENOE_V01_M_V06_A_GLD_ALL.do,2018,Q1,107025,383437,107025,383437,yes
/Users/Israel/Library/CloudStorage/OneDrive-Personal/IOR/Projects/Y2025/FY25_MEX_MinimumWage/ENOE_PANEL/MEX_2018_ENOE-Q2/MEX_2018_ENOE_V01_M_V06_A_GLD/Programs/MEX_2018_ENOE_V01_M_V06_A_GLD_ALL.do,2018,Q2,107025,383437,107937,385082,no
/Users/Israel/Library/CloudStorage/OneDrive-Personal/IOR/Projects/Y2025/FY25_MEX_MinimumWage/ENOE_PANEL/MEX_2018_ENOE-Q3/MEX_2018_ENOE_V01_M_V06_A_GLD/Programs/MEX_2018_ENOE_V01_M_V06_A_GLD_ALL.do,2018,Q3,107025,383437,107654,383288,no
/Users/Israel/Library/CloudStorage/OneDrive-Personal/IOR/Projects/Y2025/FY25_MEX_MinimumWage/ENOE_PANEL/MEX_2018_ENOE-Q4/MEX_2018_ENOE_V01_M_V06_A_GLD/Programs/MEX_2018_ENOE_V01_M_V06_A_GLD_ALL.do,2018,Q4,107025,383437,107525,383410,no
/Users/Israel/Library/CloudStorage/OneDrive-Personal/IOR/Projects/Y2025/FY25_MEX_MinimumWage/ENOE_PANEL/MEX_2019_ENOE-Q1/MEX_2019_ENOE_V01_M_V06_A_GLD/Programs/MEX_2019_ENOE_V01_M_V06_A_GLD_ALL.do,2019,Q1,111998,397890,111998,397890,yes
/Users/Israel/Library/CloudStorage/OneDrive-Personal/IOR/Projects/Y2025/FY25_MEX_MinimumWage/ENOE_PANEL/MEX_2019_ENOE-Q2/MEX_2019_ENOE_V01_M_V06_A_GLD/Programs/MEX_2019_ENOE_V01_M_V06_A_GLD_ALL.do,2019,Q2,111998,397890,112447,399970,no
/Users/Israel/Library/CloudStorage/OneDrive-Personal/IOR/Projects/Y2025/FY25_MEX_MinimumWage/ENOE_PANEL/MEX_2019_ENOE-Q3/MEX_2019_ENOE_V01_M_V06_A_GLD/Programs/MEX_2019_ENOE_V01_M_V06_A_GLD_ALL.do,2019,Q3,111998,397890,112188,397600,no
/Users/Israel/Library/CloudStorage/OneDrive-Personal/IOR/Projects/Y2025/FY25_MEX_MinimumWage/ENOE_PANEL/MEX_2019_ENOE-Q4/MEX_2019_ENOE_V01_M_V06_A_GLD/Programs/MEX_2019_ENOE_V01_M_V06_A_GLD_ALL.do,2019,Q4,111998,397890,111868,395325,no
/Users/Israel/Library/CloudStorage/OneDrive-Personal/IOR/Projects/Y2025/FY25_MEX_MinimumWage/ENOE_PANEL/MEX_2020_ENOE-Q1/MEX_2020_ENOE_V01_M_V06_A_GLD/Programs/MEX_2020_ENOE_V01_M_V06_A_GLD_ALL.do,2020,Q1,116309,409071,116309,409071,yes
/Users/Israel/Library/CloudStorage/OneDrive-Personal/IOR/Projects/Y2025/FY25_MEX_MinimumWage/ENOE_PANEL/MEX_2020_ENOE-Q3/MEX_2020_ENOE_V01_M_V06_A_GLD/Programs/MEX_2020_ENOE_V01_M_V06_A_GLD_ALL.do,2020,Q3,85077,291314,85077,291314,yes
/Users/Israel/Library/CloudStorage/OneDrive-Personal/IOR/Projects/Y2025/FY25_MEX_MinimumWage/ENOE_PANEL/MEX_2020_ENOE-Q4/MEX_2020_ENOE_V01_M_V06_A_GLD/Programs/MEX_2020_ENOE_V01_M_V06_A_GLD_ALL.do,2020,Q4,101724,350188,101724,350188,yes
/Users/Israel/Library/CloudStorage/OneDrive-Personal/IOR/Projects/Y2025/FY25_MEX_MinimumWage/ENOE_PANEL/MEX_2021_ENOE-Q1/MEX_2021_ENOE_V01_M_V06_A_GLD/Programs/MEX_2021_ENOE_V01_M_V06_A_GLD_ALL.do,2021,Q1,99569,343451,99569,343451,yes
/Users/Israel/Library/CloudStorage/OneDrive-Personal/IOR/Projects/Y2025/FY25_MEX_MinimumWage/ENOE_PANEL/MEX_2021_ENOE-Q2/MEX_2021_ENOE_V01_M_V06_A_GLD/Programs/MEX_2021_ENOE_V01_M_V06_A_GLD_ALL.do,2021,Q2,108633,373799,108633,373799,yes
/Users/Israel/Library/CloudStorage/OneDrive-Personal/IOR/Projects/Y2025/FY25_MEX_MinimumWage/ENOE_PANEL/MEX_2021_ENOE-Q3/MEX_2021_ENOE_V01_M_V06_A_GLD/Programs/MEX_2021_ENOE_V01_M_V06_A_GLD_ALL.do,2021,Q3,121791,420297,121791,420297,yes
/Users/Israel/Library/CloudStorage/OneDrive-Personal/IOR/Projects/Y2025/FY25_MEX_MinimumWage/ENOE_PANEL/MEX_2021_ENOE-Q4/MEX_2021_ENOE_V01_M_V06_A_GLD/Programs/MEX_2021_ENOE_V01_M_V06_A_GLD_ALL.do,2021,Q4,123668,426328,123668,426328,yes
/Users/Israel/Library/CloudStorage/OneDrive-Personal/IOR/Projects/Y2025/FY25_MEX_MinimumWage/ENOE_PANEL/MEX_2022_ENOE-Q1/MEX_2022_ENOE_V01_M_V06_A_GLD/Programs/MEX_2022_ENOE_V01_M_V06_A_GLD_ALL.do,2022,Q1,115326,395344,115326,395344,yes
/Users/Israel/Library/CloudStorage/OneDrive-Personal/IOR/Projects/Y2025/FY25_MEX_MinimumWage/ENOE_PANEL/MEX_2022_ENOE-Q2/MEX_2022_ENOE_V01_M_V06_A_GLD/Programs/MEX_2022_ENOE_V01_M_V06_A_GLD_ALL.do,2022,Q2,116739,398157,116739,398157,yes
/Users/Israel/Library/CloudStorage/OneDrive-Personal/IOR/Projects/Y2025/FY25_MEX_MinimumWage/ENOE_PANEL/MEX_2022_ENOE-Q3/MEX_2022_ENOE_V01_M_V06_A_GLD/Programs/MEX_2022_ENOE_V01_M_V06_A_GLD_ALL.do,2022,Q3,115328,390995,115328,390995,yes
/Users/Israel/Library/CloudStorage/OneDrive-Personal/IOR/Projects/Y2025/FY25_MEX_MinimumWage/ENOE_PANEL/MEX_2022_ENOE-Q4/MEX_2022_ENOE_V01_M_V06_A_GLD/Programs/MEX_2022_ENOE_V01_M_V06_A_GLD_ALL.do,2022,Q4,115035,389435,115035,389435,yes
/Users/Israel/Library/CloudStorage/OneDrive-Personal/IOR/Projects/Y2025/FY25_MEX_MinimumWage/ENOE_PANEL/MEX_2023_ENOE-Q1/MEX_2023_ENOE_V01_M_V06_A_GLD/Programs/MEX_2023_ENOE_V01_M_V06_A_GLD_ALL.do,2023,Q1,150566,450263,130959,442267,no
/Users/Israel/Library/CloudStorage/OneDrive-Personal/IOR/Projects/Y2025/FY25_MEX_MinimumWage/ENOE_PANEL/MEX_2023_ENOE-Q2/MEX_2023_ENOE_V01_M_V06_A_GLD/Programs/MEX_2023_ENOE_V01_M_V06_A_GLD_ALL.do,2023,Q2,150566,450263,125951,422778,no
/Users/Israel/Library/CloudStorage/OneDrive-Personal/IOR/Projects/Y2025/FY25_MEX_MinimumWage/ENOE_PANEL/MEX_2023_ENOE-Q3/MEX_2023_ENOE_V01_M_V06_A_GLD/Programs/MEX_2023_ENOE_V01_M_V06_A_GLD_ALL.do,2023,Q3,150566,450263,126130,420705,no
/Users/Israel/Library/CloudStorage/OneDrive-Personal/IOR/Projects/Y2025/FY25_MEX_MinimumWage/ENOE_PANEL/MEX_2023_ENOE-Q4/MEX_2023_ENOE_V01_M_V06_A_GLD/Programs/MEX_2023_ENOE_V01_M_V06_A_GLD_ALL.do,2023,Q4,123686,411891,123686,411891,yes
/Users/Israel/Library/CloudStorage/OneDrive-Personal/IOR/Projects/Y2025/FY25_MEX_MinimumWage/ENOE_PANEL/MEX_2024_ENOE-Q1/MEX_2024_ENOE_V01_M_V06_A_GLD/Programs/MEX_2024_ENOE_V01_M_V06_A_GLD_ALL.do,2024,Q1,125185,415490,125185,415490,yes
/Users/Israel/Library/CloudStorage/OneDrive-Personal/IOR/Projects/Y2025/FY25_MEX_MinimumWage/ENOE_PANEL/MEX_2024_ENOE-Q2/MEX_2024_ENOE_V01_M_V06_A_GLD/Programs/MEX_2024_ENOE_V01_M_V06_A_GLD_ALL.do,2024,Q2,126322,419455,126322,419455,yes
/Users/Israel/Library/CloudStorage/OneDrive-Personal/IOR/Projects/Y2025/FY25_MEX_MinimumWage/ENOE_PANEL/MEX_2024_ENOE-Q3/MEX_2024_ENOE_V01_M_V06_A_GLD/Programs/MEX_2024_ENOE_V01_M_V06_A_GLD_ALL.do,2024,Q3,125014,415147,125014,415147,yes
/Users/Israel/Library/CloudStorage/OneDrive-Personal/IOR/Projects/Y2025/FY25_MEX_MinimumWage/ENOE_PANEL/MEX_2024_ENOE-Q4/MEX_2024_ENOE_V01_M_V06_A_GLD/Programs/MEX_2024_ENOE_V01_M_V06_A_GLD_ALL.do,2024,Q4,124163,413024,124163,413024,yes
/Users/Israel/Library/CloudStorage/OneDrive-Personal/IOR/Projects/Y2025/FY25_MEX_MinimumWage/ENOE_PANEL/MEX_2025_ENOE-Q1/MEX_2025_ENOE_V01_M_V06_A_GLD/Programs/MEX_2025_ENOE_V01_M_V06_A_GLD_ALL.do,2025,Q1,124297,412079,124297,412079,yes
/Users/Israel/Library/CloudStorage/OneDrive-Personal/IOR/Projects/Y2025/FY25_MEX_MinimumWage/ENOE_PANEL/MEX_2025_ENOE-Q2/MEX_2025_ENOE_V01_M_V06_A_GLD/Programs/MEX_2025_ENOE_V01_M_V06_A_GLD_ALL.do,2025,Q2,124894,413004,124894,413004,yes
/Users/Israel/Library/CloudStorage/OneDrive-Personal/IOR/Projects/Y2025/FY25_MEX_MinimumWage/ENOE_PANEL/MEX_2025_ENOE-Q3/MEX_2025_ENOE_V01_M_V06_A_GLD/Programs/MEX_2025_ENOE_V01_M_V06_A_GLD_ALL.do,2025,Q3,125205,411562,125205,411562,yes
